id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
26349,jědivo,"еда, пища",,!N,,,,,,
8255,jědlivy,съедобный,,!N,,,,,,
17616,jěḓlo,"еда, пища",,!N,,,,,,
8296,jednako,"однако, всё же, все-таки, тем не менее, ведь, зато",,!C,,,,,,
24009,jednakovy,"одинаковый, идентичный",,!C,,,,,,
21309,"jednakože, jednakže","однако, всё же, все-таки, тем не менее, ведь, зато",,!H,,,,,,
2702,jednaky,"одинаковый, такой же, такой же самый, точно такой же",,!H,,,,,,
35251,jednina,единственное число,,!N,,,,,,
17617,jednobožstvo,"монотеизм, единобожие",,!H,,,,,,
3852,jednočasno,одновременно,,!N,,,,,,
3851,jednočasny,одновременный,,!N,,,,,,
17618,jednoglåsno,единогласно,,C,,,,,,
17619,jednoglåsny,единогласный,,C,,,,,,
19761,jednojęzyčny,"одноязычный, моноязычный",,C,,,,,,
741,jednokråtno,"однократно, единоразово",,!C,,,,,,
33398,jednokråtny,"однократный, единоразовый, разовый, одноразовый",,C,,,,,,
8276,jednonočka,"случайная связь, близость на одну ночь",,!N,,,,,,
8274,jednonočny,"одноночный, на одну ноч",,!C,,,,,,
8275,jednonočny seks,"случайная связь, близость на одну ночь",,!N,,,,,,
26352,jednonogy,одноногий,,!C,,,,,,
21310,jednoobrazny,однообразный,,C,,,,,,
26353,jednooky,одноглазый,,!N,,,,,,
32326,jednopoly,однополый,,!C,,,,,,
21311,jednorodnosť,"однородность, гомогенность",,C,,,,,,
21312,jednorodny,"однородный, гомогенный",,!C,,,,,,
19762,jednorog,единорог,,!C,,,,,,
26355,jednorųky,однорукий,,!C,,,,,,
16947,jednos’ložny,односложный,,C,,,,,,
8301,jednos’měrny,"односторонний, однонаправленный",,!H,,,,,,
740,jednosť,"единство, единение, согласие",,!N,,,,,,
5673,jednostajnosť,"монотонность, однообразность",,!H,,,,,,
5674,jednostajny,"монотонный, однообразный",,!H,,,,,,
8306,jednostrånno,"односторонне, в одностороннем порядке",,!C,,,,,,
1781,jednostrånny,односторонний,,C,,,,,,
16948,jednovrėmenno,одновременно,,C,,,,,,
22574,jednovrėmenny,одновременный,,C,,,,,,
19763,jednoženstvo,"моногамия, одножёнство",,C,,,,,,
17620,jednoznačno,"однозначно, несомненно",,!C,,,,,,
17625,jednoznačny,"однозначный, несомненный, безусловный",,C,,,,,,
19764,jednoznačny,"синонимичный, однозначный",,C,,,,,,
22943,jědomy,съедобный,,!N,,,,,,
8200,jędrna energija,ядерная энергия,,!C,,,,,,
8201,jędrna sposobnosť,ядерный потенциал,,!N,,,,,,
8202,jędrno odstrašenıje,ядерное сдерживание,,!H,,,,,,
2108,jędrny,"ядрёный, крепкий",,!C,,,,,,
3748,jędrny,"ядерный, атомный",,!C,,,,,,
8205,jędrny reaktor,ядерный реактор,,!C,,,,,,
2107,jędro,ядро,,C,,,,,,
2354,jedva,"едва, лишь, едва ли, вряд ли",,C,,,,,,
14627,jedvab,шёлк,,!N,,,,,,
512,jego,его (притяжат.),,C,,,,,,
716,jego,его,,C,,,,,,
6256,jegov,его (притяжат.),,!H,,,,,,
2175,jěhati,ехать,,C,,,,,,
8320,jěhati želěznicejų,"ехать поездом, ехать по железной дороге",,!N,,,,,,
2195,jej,её (притяжат.),,!H,,,,,,
3015,jej,"неё, ей",,C,,,,,,
6257,jejin,её (притяжат.),,!N,,,,,,
26364,jela,"ель, пихта",,!H,,,,,,
26365,jelèc,елец (рыба),,C,,,,,,
26366,jelenę,олененок,,!N,,,,,,
26368,jelenina,оленина,,!C,,,,,,
26367,jelenıji,олений,,!C,,,,,,
2202,jelenj,олень,,!C,,,,,,
3058,jelito,кишка,,!N,,,,,,
3017,jèmela,омела (бот.),,!C,,,,,,
5922,Jemen,Йемен,,!C,,,,,,
2771,jemu,ему,,C,,,,,,
26374,jen,йена [¥],,!N,,,,,,
8328,jer,"потому что, так как, ведь",,!N,,,,,,
8329,jerbo,"потому что, так как, ведь",,!N,,,,,,
15354,jerbo za,"из-за, по причине",,!N,,,,,,
26375,jerębina,рябина,,!C,,,,,,
25939,jerej,"православный священник, иерей",,!C,,,,,,
26376,jeremiada,"иеремиада, горькая жалоба, сетование",,!C,,,,,,
1076,ješče,ещё,,C,,,,,,
8341,ješče dva,ещё два,,C,,,,,,
443,jesenj,осень,,!C,,,,,,
26378,"jesennji, jesenny",осенний,,!C,,,,,,
26379,jesetr,осётр,,!C,,,,,,
26380,jesetrina,осетрина,,!C,,,,,,
19765,jestestvo,"бытие, существование",,!N,,,,,,
19767,jestestvo,"природа, сущность",,!N,,,,,,
19491,jěsti,"есть, кушать",,C,,,,,,
2353,jestli,если,,!C,,,,,,
23673,jestli ne,если не,,!C,,,,,,
8335,jestli trėba,"если нужно, если требуется, если надо",,!N,,,,,,
14605,jestvovati,"существовать, иметься",,!H,,,,,,
16800,jęti,"взимать, брать",,!N,,,,,,
14628,jętra,печень,,!N,,,,,,
2322,Jevrej,еврей,,C,,,,,,
2546,jevrejskoslovjansky,еврейско-славянский,,!C,,,,,,
255,jevrejsky,еврейский,,C,,,,,,
846,jež,ёж,,C,,,,,,
3572,jězda,езда,,C,,,,,,
17629,jězdèc,конь (шахматы),,!N,,,,,,
26388,jězdèc,"ездок, всадник, наездник",,!H,,,,,,
540,jězditi,ездить,,C,,,,,,
19175,jězditi na velosipedu,ездить на велосипеде,,C,,,,,,
3825,jěždna čęsť,проезжая часть,,!N,,,,,,
8349,jezerny,озёрный,,!C,,,,,,
2547,jezero,озеро,,!C,,,,,,
26394,ježina,ежевика,,!H,,,,,,
26395,ježiti,"ерошить, лохматить",,!N,,,,,,
34830,ježiti sę,"щетиниться, ерошиться, лохматиться",,!H,,,,,,
26392,jezuit,иезуит,,!C,,,,,,
17630,Jezus,Иисус,,!N,,,,,,
31978,języčèk,язычок (биол.),,!C,,,,,,
31979,języčkovy,язычковый,,C,,,,,,
17631,języčny,"языковый, языковой, язычный",,C,,,,,,
541,język,язык,,C,,,,,,
545,język,язык (анат.),,C,,,,,,
36102,językolomka,скороговорка,,!N,,,,,,
17632,językoslovèc,лингвист,,!N,,,,,,
19768,"językotvoritelj, językotvorèc","конлангер, создатель искусственного языка",,!N,,,,,,
19770,"językotvorjenıje, językotvorstvo","конлангинг, создание искусственного языка",,!N,,,,,,
551,językověd,"языковед, лингвист",,C,,,,,,
4443,językovědstvo,"языковедение, лингвистика",,!H,,,,,,
17633,językoznanıje,"языкознание, лингвистика",,C,,,,,,
8354,językoznavèc,"лингвист, языковед",,!H,,,,,,
19772,językoznavstvo,"языкознание, лингвистика",,!H,,,,,,
35952,jidiš,идиш,,!C,,,,,,
2601,jih,их (принадлежащий им),,!H,,,,,,
2603,jih,их,,!H,,,,,,
6258,jihny,их (принадлежащий им),,!N,,,,,,
1871,jim,им,,!H,,,,,,
22630,jod,"йод, иод",,!N,,,,,,
23660,joga,йога,,!N,,,,,,
4638,jogurt,йогурт,,!H,,,,,,
5923,Jordanija,Иордания,,!H,,,,,,
4436,jordansky,иорданский,,!C,,,,,,
4815,jų,её,,!N,,,,,,
5924,jubilej,"юбилей, годовщина",,C,,,,,,
23582,judaizm,иудаизм,,!H,,,,,,
1527,jug,юг,,C,,,,,,
36380,jugoiztočny,юго-восточный,,!C,,,,,,
36381,jugoiztok,юго-восток,,!H,,,,,,
129,Jugoslavija,Югославия,,C,,,,,,
35350,jugoslavizm,югославизм,,C,,,,,,
4867,jugoslavsky,югославский,,C,,,,,,
36382,jugovȯzhod,юго-восток,,!H,,,,,,
36383,jugovȯzhodny,юго-восточный,,!H,,,,,,
36384,jugozapad,юго-запад,,!C,,,,,,
36385,jugozapadny,юго-западный,,C,,,,,,
3125,julij,июль,,!N,,,,,,
26403,junak,"молодец, удалец",,!N,,,,,,
26404,junak,"юноша, молодой человек",,!N,,,,,,
26405,junèc,"бычок, телёнок, тёлок",,!N,,,,,,
2550,junij,июнь,,!N,,,,,,
5803,junior,"младший, юниор",,C,,,,,,
26407,"junoš, junoša","юноша, подросток",,C,,,,,,
26408,juny,"юный, молодой",,C,,,,,,
21313,Jupiter,Юпитер,,C,,,,,,
2549,jurisdikcija,юрисдикция,,C,,,,,,
26410,juròk,юрок,,C,,,,,,
26412,jutrenja,"утреня, заутреня",,!C,,,,,,
8364,"jutrišnji, jutrišny",утренний,,!H,,,,,,
8366,jutro,утро,,!C,,,,,,
4746,Južna Amerika,Южная Америка,,C,,,,,,
22772,Južna Koreja,Южная Корея,,C,,,,,,
8367,južna polsfera,южное полушарие,,!N,,,,,,
4186,južno,на юг,,!N,,,,,,
553,Južnoafrikanska Republika,"Южно-Африканская Республика, ЮАР",,!C,,,,,,
35018,južnoafrikansky,южноафриканский,,C,,,,,,
4747,južnoamerikansky,южноамериканский,,C,,,,,,
35136,južnoeùropejsky,южноевропейский,,C,,,,,,
22774,južnokorejsky,южнокорейский,,C,,,,,,
4425,južnoslovjansky,южнославянский,,C,,,,,,
2548,južny,южный,,C,,,,,,
23501,Južny okean,Южный океан,,C,,,,,,
23634,Južny polus,Южный полюс,,!C,,,,,,
518,"k, kò","к, ко, в направлении",,C,,,,,,
26417,kabačèk,"кабачок, цукини",,!C,,,,,,
26420,kabala,кабала,,C,,,,,,
26421,kabalističny,кабалистический,,C,,,,,,
26423,"kabare, kabaret",кабаре,,C,,,,,,
26424,kabarga,кабарга,,C,,,,,,
4409,kabèlj,кабель,,C,,,,,,
36002,kabina,кабина,,C,,,,,,
36715,kabinet,кабинет,,C,,,,,,
17635,kačer,селезень,,!N,,,,,,
519,kaď,"чан, кадка",,!H,,,,,,
26429,kadiḓľnica,кадило,,!N,,,,,,
26430,kadiḓlo,ладан,,!N,,,,,,
26432,kaditi,кадить (ладаном),,C,,,,,,
658,kadŀb,"торс, туловище",,!N,,,,,,
22627,kadmij,кадмий,,C,,,,,,
11144,kadry,"кадры, персонал",,C,,,,,,
35874,kafe,кафе,,C,,,,,,
26437,kajati sę,"каяться, раскаиваться, жалеть",,C,,,,,,
1193,"kak, kako","как, каким образом",,C,,,,,,
2043,"kak, kako","как, как будто",,C,,,,,,
3437,"kak, kako","как, в качестве",,C,,,,,,
34784,kakao,какао,,C,,,,,,
26439,kakati,какать,,C,,,,,,
1421,kako ... tako i ...,как... так и...,,!C,,,,,,
5035,kako by,"будто, словно",,!N,,,,,,
17637,kako možno ranějše,как можно раньше,,!C,,,,,,
17638,kako možno skorěje,как можно быстрее,,!H,,,,,,
36618,kako prěđe,"по-прежнему, как прежде, всё ещё",,!C,,,,,,
36619,kako prědtym,"по-прежнему, как прежде, всё ещё",,!N,,,,,,
36620,kako raněje,"по-прежнему, как прежде, всё ещё",,!H,,,,,,
17639,kako sę govori,как говорится,,!N,,,,,,
6107,kako sę tvŕdi,"якобы, как утверждается",,!N,,,,,,
16828,kako toliko,как только,,!C,,,,,,
14630,kako-libo,"как-либо, как-нибудь",,!C,,,,,,
2712,kako-nebųď,"как-либо, как-нибудь",,!C,,,,,,
23868,kakoby,"как бы, вроде",,!H,,,,,,
19606,kakokoli,"как-либо, как-нибудь",,!N,,,,,,
3796,kakosť,качество,,!N,,,,,,
497,kakostny,качественный,,!H,,,,,,
34756,kaktus,кактус,,C,,,,,,
1454,kaky,какой,,!H,,,,,,
14631,kaky-libo,"какой-либо, какой-нибудь",,!C,,,,,,
2711,kaky-nebųď,"какой-либо, какой-нибудь",,!H,,,,,,
19605,kakykoli,"какой-либо, какой-нибудь",,!N,,,,,,
341,kal,кал,,C,,,,,,
26442,kal,грязь,,!N,,,,,,
22616,kalcij,кальций,,C,,,,,,
20870,kalendaŕ,календарь,,C,,,,,,
35817,Kalifornija,Калифорния,,C,,,,,,
20871,kaligraf,каллиграф,,!C,,,,,,
35687,kaligrafičny,каллиграфические,,!C,,,,,,
20872,kaligrafija,каллиграфия,,C,,,,,,
22615,kalij,калий,,C,,,,,,
26444,kalina,калина,,C,,,,,,
26447,kaliti,"отжигать, прокаливать",,!N,,,,,,
6164,kalka,калька (лингв.),,C,,,,,,
4966,kalkulacija,"калькуляция, расчёт, подсчёт",,!C,,,,,,
2553,kalkulovati,"калькулировать, рассчитывать, подсчитывать",,C,,,,,,
26449,kaľny,"мутный, тусклый",,!H,,,,,,
448,kaluža,"лужа, озеро",,!H,,,,,,
26453,kameněti,каменеть,,C,,,,,,
26455,kamenisty,каменистый,,C,,,,,,
