id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
4986,investicija,inwestycja,,,,,,,,
15933,investor,inwestor,,,,,,,,
1480,investovati,inwestować,,,,,,,,
864,iny,inny,,,,,,,,
4846,inženjer,inżynier,,,,,,,,
290,inženjerstvo,inżynierstwo,,,,,,,,
4658,ion,jon,,,,,,,,
1613,iračsky,iracki,,,,,,,,
2505,Irak,Irak,,,,,,,,
1782,Iran,Iran,,,,,,,,
2497,iransky,irański,,,,,,,,
32474,irbis,irbis,,,,,,,,
22631,iridij,iryd,,,,,,,,
34967,iris,irys,,,,,,,,
34968,iris,tęczówka,,,,,,,,
188,Irlandija,Irlandia,,,,,,,,
4432,irlandsky,irlandzki,,,,,,,,
19733,ironičny,ironiczny,,,,,,,,
19734,ironija,ironia,,,,,,,,
7924,iskaľnik,wyszukiwarka,,,,,,,,
36573,iskańje,"szukanie, poszukiwanie",,,,,,,,
7925,iskatelj,poszukiwacz,,,,,,,,
1012,iskati,"szukać, poszukiwać, szperać za",,,,,,,,
1011,iskra,iskra,,,,,,,,
3848,iskrenosť,szczerość,,,,,,,,
2024,iskreny,szczery,,,,,,,,
26141,iskriti,"iskrzyć, skrzyć",,,,,,,,
23580,islam,islam,,,,,,,,
35559,islamsky,islamski,,,,,,,,
4430,Islandija,Islandia,,,,,,,,
4431,islandsky,islandzki,,,,,,,,
408,Išpanija,Hiszpania,,,,,,,,
1980,išpansky,hiszpański,,,,,,,,
7935,istina,prawda,,,,,,,,
7936,istinlivo,prawdziwie,,,,,,,,
7937,istinlivy,"prawdziwy, zgodny z prawdą, prawdomówny",,,,,,,,
7938,istinno,"naprawdę, rzeczywiście",,,,,,,,
5108,istinnosť,"rzeczywistość, prawdziwość",,,,,,,,
3309,istinny,"prawdziwy, rzeczywisty",,,,,,,,
14604,istnovati,istnieć,,,,,,,,
3333,isto,"na pewno, z pewnością, na pewno, pewnie",,,,,,,,
5310,isty,pewny,,,,,,,,
17492,Isus,Jezus,,,,,,,,
26147,Isus Hristos,Jezus Chrystus,,,,,,,,
7947,itak,więc,,,,,,,,
2503,Italija,Włochy,,,,,,,,
20386,"Italijan, Italijanin",Włoch,,,,,,,,
643,italijansky,włoski,,,,,,,,
35301,iteracija,iteracja,,,,,,,,
26150,iva,wierzba,,,,,,,,
1646,iver,odłamek,,,,,,,,
26152,ivovy,wierzbowy,,,,,,,,
644,iz,z,,,,,,,,
12065,iz drugoj stråny,z drugiej strony,,,,,,,,
12067,iz jednoj stråny,z jednej strony,,,,,,,,
7953,iz-,z-,,,,,,,,
4915,iz-među,spomiędzy,,,,,,,,
1796,iz-nad,znad,,,,,,,,
2926,iz-pod,spod,,,,,,,,
3043,iz-prėd,sprzed,,,,,,,,
20401,iz-srėd,spośród,,,,,,,,
2506,iz-za,zza,,,,,,,,
641,izba,"sala, izba",,,,,,,,
26155,izbava,"wybawienie, zbawienie",,,,,,,,
26156,izbavitelj,"wybawiciel, ratownik",,,,,,,,
17493,izbaviti,"wybawić, uratować",,,,,,,,
17495,izbaviti,pozbawić,,,,,,,,
5887,izbaviti sę,"pozbyć się, usunąć",,,,,,,,
17497,izbavjati,"wybawiać, ratować",,,,,,,,
17499,izbavjati,pozbawiać,,,,,,,,
5888,izbavjati sę,"pozbywać się, usuwać",,,,,,,,
26160,izbavjenıje,wybawienie,,,,,,,,
1647,izběgati,uciekać,,,,,,,,
1953,izběgati,unikać,,,,,,,,
36474,izběgati,wybiegać,,,,,,,,
7962,izběgomy,możliwy do uniknięcia,,,,,,,,
642,izběgti,uniknąć,,,,,,,,
1875,izběgti,"uciec, ucieknąć",,,,,,,,
36475,izběgti,wybiec,,,,,,,,
26161,izbica,pokoik,,,,,,,,
7964,izbirajemosť,wybieralność,,,,,,,,
7965,izbiramy,wybieralny,,,,,,,,
7966,izbiranıje,wybieranie,,,,,,,,
7968,izbiratelj,wyborca,,,,,,,,
7974,izbirateljstvo,elektorat,,,,,,,,
4334,izbirati,"wybierać, selekcjonować",,,,,,,,
23862,izbiti,"wyeliminować, wybić, znokautować",,,,,,,,
23864,izbivati,"wyeliminować, wybijać, znokautować",,,,,,,,
26163,izbljuvati,zwymiotować,,,,,,,,
1641,izbombardovati,zbombardować,,,,,,,,
4333,izbor,"wybór, elekcja",,,,,,,,
7977,izbor ljudij,wybór ludu,,,,,,,,
7970,izborny koledž,rada wyborcza,,,,,,,,
7971,izborny komitet,komitet wyborczy,,,,,,,,
7969,izborny podvod,"oszustwo wyborcze, fałszerstwo wyborcze",,,,,,,,
1642,izbory,"wybory, elekcja",,,,,,,,
17509,izbrany,wybrany,,,,,,,,
4335,izbrati,"wybrać, wyselekcjonować",,,,,,,,
1630,izbudovati,wybudować,,,,,,,,
4796,izbuh,"wybuch, eksplozja",,,,,,,,
4800,izbuhati,"wybuchać, eksplodować",,,,,,,,
4798,izbuhlivy,wybuchowy,,,,,,,,
4801,izbuhnųti,"wybuchnąć, eksplodować",,,,,,,,
26167,izbytòk,"nadmiar, zbytek",,,,,,,,
26169,izcěliti,#wyleczyć się,,,,,,,,
36660,izcěliti,wyleczyć ,,,,,,,,
31720,izcěljati,leczyć się,,,,,,,,
36661,izcěljati,leczyć,,,,,,,,
35983,izčezaj!,"spadaj!, odpieprz się!, spierdalaj!, odwal się!",,,,,,,,
3550,izčezati,"znikać, zanikać, czeznąć",,,,,,,,
7988,izčeznenıje,"zniknięcie, zanik, sczeźnięcie",,,,,,,,
3557,izčeznųti,"zniknąć, zaniknąć, sczeznąć",,,,,,,,
5879,izčisliti,"wyliczyć, obliczyć",,,,,,,,
5878,izčisljati,"wyliczać, obliczać",,,,,,,,
3417,izčisljenıje,"obliczenie, rachunek (matem.)",,,,,,,,
16726,izčistiti,wyczyścić,,,,,,,,
17511,izčŕkanıje,"skreślenie, wykreślenie, usunięcie",,,,,,,,
3253,izčŕkati,"skreślać, wykreślać, usuwać",,,,,,,,
3271,izčŕknųti,"skreślić, wykreślić, usunąć",,,,,,,,
2143,izčŕpati,wyczerpać,,,,,,,,
1643,izčŕpyvati,wyczerpywać,,,,,,,,
36226,izdajnik,zdrajca,,,,,,,,
21295,izdaleka,z daleka,,,,,,,,
16733,izdanıje,"edycja, wydanie",,,,,,,,
19873,izdatelj,wydawca,,,,,,,,
4855,izdateljstvo,wydawnictwo,,,,,,,,
4854,izdati,opublikować,,,,,,,,
17514,izdati,wydać,,,,,,,,
29069,izdati zamųž,wydać za mąż,,,,,,,,
4853,izdavati,publikować,,,,,,,,
17517,izdavati,wydawać,,,,,,,,
4779,izdavati sę,wydawać się,,,,,,,,
34252,izdavati zamųž,wydawać za mąż,,,,,,,,
3732,izdělati,zrobić,,,,,,,,
19272,izdŀbti,"wydłubać, wydrążyć",,,,,,,,
2384,izdojiti,wydoić,,,,,,,,
1798,izdŕžlivy,wytrzymały,,,,,,,,
7996,izdumati,"wydumać, wymyślić",,,,,,,,
8172,iže,który,,,,,,,,
17523,izganjanıje,"wydalanie, wyganianie",,,,,,,,
1692,izganjati,"wyganiać, wydalać, zsyłać, płoszyć, wypłaszać",,,,,,,,
26175,izgladiti,wygładzić,,,,,,,,
749,izglašati,"wygłaszać, wyrażać",,,,,,,,
1696,izglåsiti,"wygłosić, wyrazić",,,,,,,,
26176,izglåvıje,"wezgłowie, podgłówek",,,,,,,,
5812,izględ,wygląd,,,,,,,,
5811,izględati,wyglądać (mięc wygląd),,,,,,,,
33354,izględati,wyglądać (np. przez okno),,,,,,,,
13923,izględka,punkt obserwacyjny,,,,,,,,
33355,izględnųti,"wyjrzeć, wyglądnąć",,,,,,,,
17527,izgnanèc,wygnaniec,,,,,,,,
17528,izgnanıje,"wygnanie, zsyłka, banicja",,,,,,,,
19279,izgnanstvo,"wygnanie, zsyłka, banicja",,,,,,,,
1695,izgnati,"wygnać, wygonić, wydalić, zesłać, wypłoszyć",,,,,,,,
5593,izgniti,"zgnić, zepsuć się (żywność)",,,,,,,,
16827,izgoda,zaleta,,,,,,,,
17531,izgodny,"korzystny, komfortowy",,,,,,,,
26179,izgojiti,zagoić,,,,,,,,
1795,izgorěti,wypalić się,,,,,,,,
5553,izgovarjati,wymawiać,,,,,,,,
1797,izgovor,wymowa,,,,,,,,
4370,izgovoriti,wymówić,,,,,,,,
33706,izgovorka,"pretekst, wymówka",,,,,,,,
26181,izguba,"zguba, utrata",,,,,,,,
26182,izgubiti,"zgubić, stracić",,,,,,,,
26183,izgubiti,zniszczyć,,,,,,,,
36653,izgubiti sę,"zgubić się, pogubić się",,,,,,,,
36254,izgubiti tęžinų,"schudnąć, zeszczupleć",,,,,,,,
26174,izgynųti,zginąć,,,,,,,,
5356,izhod,wyjście,,,,,,,,
32745,izhod,"wynik, skutek",,,,,,,,
17532,izhod luny,wschód księżyca,,,,,,,,
5355,izhoditi,wychodzić,,,,,,,,
35259,izhodny kod,kod źródłowy,,,,,,,,
26272,ižica,iżyca (litera),,,,,,,,
5354,izidti,wyjść,,,,,,,,
14606,izigranıje,"zwycięstwo, wygrana",,,,,,,,
3936,izigratelj,zwycięzca (w grze),,,,,,,,
1674,izigrati,wygrać (w grze),,,,,,,,
1703,izigryvati,wygrywać (w grze),,,,,,,,
5515,izimati,wyjmować,,,,,,,,
17540,iziskati,"zyskać, uzyskać",,,,,,,,
35372,iziskati ponovno,odzyskać,,,,,,,,
17543,iziskyvati,"zyskiwać, uzyskiwać",,,,,,,,
35373,iziskyvati ponovno,odzyskiwać,,,,,,,,
4145,izjasniti,wyjaśnić,,,,,,,,
4144,izjasnjati,wyjaśniać,,,,,,,,
4146,izjasnjenıje,"wyjaśnienie, objaśnienie",,,,,,,,
17547,izjaviti,"wyjawić, ujawnić, objawić",,,,,,,,
3413,izjaviti sę,"zjawić się, okazać się, objawić się, ujawnić się",,,,,,,,
17548,izjavjati,"wyjawiać, ujawniać, objawiać, odtajniać",,,,,,,,
3412,izjavjati sę,"jawić się, wyglądać jak, ujawniać się",,,,,,,,
35474,izjavjenıje,"wyjawienie, wykrywanie",,,,,,,,
5484,izjěhati,wyjechać,,,,,,,,
5514,izjęti,wyjąć,,,,,,,,
5497,izjězd,"wyjazd, odjazd",,,,,,,,
5485,izjěžđati,wyjeżdżać,,,,,,,,
1610,izkalkulovati,wyliczyć,,,,,,,,
16946,izkazanıje,"przegląd, zarys",,,,,,,,
19735,izkladati,wykładać,,,,,,,,
20387,izključajųći,za wyjątkiem,,,,,,,,
2504,izključati,wykluczać,,,,,,,,
3918,izključati,wyłączać,,,,,,,,
8018,izključenıje,wykluczenie,,,,,,,,
8024,izključenıje,wyjątek,,,,,,,,
8025,izključiteljno,"wyjątkowo, wyłącznie",,,,,,,,
8026,izključiteljny,"wyjątkowy, wyłączny",,,,,,,,
482,izključiti,wykluczyć,,,,,,,,
3920,izključiti,wyłączyć,,,,,,,,
17552,izključno,"wyłącznie, jedynie",,,,,,,,
8023,izkljuvati,wykluwać,,,,,,,,
5777,izkonavči,"wykonawczy, egzekucyjny",,,,,,,,
2523,izkopati,"wykopać, odkopać, odgrzebać",,,,,,,,
17555,izkopyvati,"wykopywać, odkopywać, odgrzebywać",,,,,,,,
26191,izkoreniti,wykorzenić,,,,,,,,
32044,izkorenjati,wykorzeniać,,,,,,,,
5155,izkoristati,wykorzystać,,,,,,,,
35261,izkoristiti,wykorzystać,,,,,,,,
5570,izkoristyvati,wykorzystywać,,,,,,,,
17557,izkositi,wykosić,,,,,,,,
36922,izkovati,wykuć,,,,,,,,
36921,izkovyvati,wykuwać,,,,,,,,
17558,izkrikanıje,ejakulat,,,,,,,,
8033,izkrikati,wykrzykiwać,,,,,,,,
8035,izkriknųti,"wykrzyczeć, wykrzyknąć",,,,,,,,
4515,izkṙviti,wykrwawić,,,,,,,,
8031,izkṙviti do smŕti,wykrwawić na śmierć,,,,,,,,
31422,izkup,okup,,,,,,,,
3445,izkųpati,wykąpać,,,,,,,,
26193,izkupiti,wykupić,,,,,,,,
19736,izkus,"próba, test, eksperyment",,,,,,,,
4781,izkušati,"doświadczać, doznawać",,,,,,,,
19740,izkušenıje,doświadczenie,,,,,,,,
3606,izkušenosť,doświadczenie,,,,,,,,
3607,izkušeny,doświadczony,,,,,,,,
3603,izkusiti,"doświadczyć, doznać",,,,,,,,
19743,izkusny,"doświadczony, wprawny",,,,,,,,
35776,izkydati,wyrzucać,,,,,,,,
35777,izkydnųti,wyrzucić,,,,,,,,
19744,izlagati,"wykładać, wylegać",,,,,,,,
4131,izlěčiti,"wyleczyć, wykurować",,,,,,,,
36663,izlěčiti sę,wyleczyć się,,,,,,,,
36547,izlęgti,"wyląc, wylęgnąć",,,,,,,,
36549,izlęgti sę,"wyląc się, wylęgnąć się, wykluć się",,,,,,,,
17561,izlet,"wycieczka, wypad",,,,,,,,
26196,izlišèk,"nadwyżka, nadmiar",,,,,,,,
27228,"izlišnji, izlišny","zbędny, niepotrzebny, niekonieczny",,,,,,,,
26197,izliti,wylać,,,,,,,,
36396,izlivati,wylewać,,,,,,,,
26198,izlomiti,wyłamać,,,,,,,,
26199,izloviti,wyłowić,,,,,,,,
19745,izložiti,wyłożyć,,,,,,,,
33357,izmagateljstvo,wymuszanie,,,,,,,,
31423,izmagati,"wymagać, wymuszać",,,,,,,,
5737,izmama,oszustwo,,,,,,,,
15699,izmamitelj,"oszust, wyłudzacz",,,,,,,,
5736,izmamiti,"oszukać, wyłudzić, zdefraudować",,,,,,,,
5735,izmamjati,"oszukiwać, wyłudzać, defraudować",,,,,,,,
15701,izmamnica,"oszustka, wyłudzaczka",,,,,,,,
5738,izmamnik,"oszust, wyłudzacz",,,,,,,,
3944,izměna,"wymiana, zmiana",,,,,,,,
1081,izměniti,"zmienić, wymienić",,,,,,,,
711,izměnjati,"zmieniać, wymieniać",,,,,,,,
3496,izměnjenıje,"wymiana, zmiana",,,,,,,,
5596,izměriti,wymierzyć,,,,,,,,
19746,izměšćati,"wypierać, wysiedlać",,,,,,,,
19747,izměšćenıje,"wysiedlenie, wyparcie",,,,,,,,
26204,izmesti,wymieść,,,,,,,,
19748,izměstiti,"wyprzeć, wysiedlić",,,,,,,,
35982,izmětaj sę!,"spadaj!, odpieprz się!, spierdalaj!, odwal się!",,,,,,,,
32600,izmětati,wymiatać,,,,,,,,
17568,izmirati,wymierać,,,,,,,,
1597,izmočiti,"#posikać, posiusiać",,,,,,,,
36917,izmodelovati,"wylepić, ulepić",,,,,,,,
36924,izmodelovati,wymodelować,,,,,,,,
33356,izmogti,"wymóc, wymusić",,,,,,,,
26205,izmoriti,"wykończyć, zmęczyć",,,,,,,,
17569,izmrěti,wymrzeć,,,,,,,,
3599,izmųčeny,"wykończony, zmęczony, wymęczony",,,,,,,,
1595,izmysl,wymysł,,,,,,,,
8060,izmyslitelj,"pomysłodawca, autor pomysłu",,,,,,,,
8061,izmysliti,wymyślić,,,,,,,,
8063,izmysljati,wymyślać,,,,,,,,
17570,izmysljenıje,"fikcja, wymysł",,,,,,,,
3610,izmysljeny,wymyślny,,,,,,,,
17571,izmysljeny,"fikcyjny, wymyślony, zmyślony",,,,,,,,
36802,iznahoditi,wynajdywać,,,,,,,,
8068,iznahodlivo,"zaradnie, pomysłowo",,,,,,,,
8069,iznahodlivosť,"zaradność, pomysłowość",,,,,,,,
8070,iznahodlivy,"zaradny, pomysłowy",,,,,,,,
17572,iznahodnosť,surowiec,,,,,,,,
36804,iznahodȯk,wynalazek,,,,,,,,
36803,iznajdti,wynaleźć,,,,,,,,
23316,iznajęti,wynająć,,,,,,,,
23315,iznajmati,wynajmować,,,,,,,,
26207,iznemogti,zasłabnąć,,,,,,,,
23729,iznenada,"nagle, wtem, znienacka, niespodziewanie",,,,,,,,
26208,iznenadsko,"niespodziewanie, niespodzianie, znienacka",,,,,,,,
5459,iznesti,wynieść,,,,,,,,
26209,izniknųti,zniknąć,,,,,,,,
35758,izniščenıje,zniszczenie,,,,,,,,
35759,izniščiti,zniszczyć,,,,,,,,
5458,iznositi,wynosić,,,,,,,,
4680,iznova,znowu,,,,,,,,
33358,iznuda,wymuszenie,,,,,,,,
33359,iznuđati,wymuszać,,,,,,,,
33360,iznuditi,wymusić,,,,,,,,
16391,iznuriti,wynurzyć,,,,,,,,
8082,iznurjati,wynurzać,,,,,,,,
26211,izobara,izobara,,,,,,,,
20395,izobličati,demaskować,,,,,,,,
20396,izobličiti,zdemaskować,,,,,,,,
1865,izobražati,"wyobrażać, przedstawiać",,,,,,,,
19750,izobraženıje,"wyobrażenie, wizerunek",,,,,,,,
771,izobraziti,"wyobrazić, przedstawić",,,,,,,,
26213,izoglosa,izoglosa,,,,,,,,
4965,izolacija,izolacja,,,,,,,,
26214,izolator,izolator,,,,,,,,
21298,izolovany,odizolowany,,,,,,,,
2015,izolovati,izolować,,,,,,,,
31929,izopačati,"zniekształcać, oszpecać, wypaczać, deformować",,,,,,,,
26216,izopačiti,"zniekształcić, oszpecić, wypaczyć, zdeformować",,,,,,,,
26217,izorati,"zaorać, wyorać",,,,,,,,
26218,izpadati,wypadać,,,,,,,,
36716,izpasti,wypaść,,,,,,,,
26219,izpekti,upiec,,,,,,,,
26220,izpepeliti,spopielić,,,,,,,,
36799,izphańje,"zwichnięcie, luksacja",,,,,,,,
32917,izphati,wypchać,,,,,,,,
32918,izphati,"zwichnąć, wybić ze stawu",,,,,,,,
32915,izpihati,wypychać,,,,,,,,
32916,izpihati,"zwichać, wybijać ze stawu",,,,,,,,
2608,izpiti,wypić,,,,,,,,
8087,izplaćati,wypłacać,,,,,,,,
26222,izplåšiti,wypłoszyć,,,,,,,,
4277,izplata,wypłata,,,,,,,,
8089,izplatiti,wypłacić,,,,,,,,
13945,izplatny spisòk,lista płac,,,,,,,,
26223,izplėti,"wyplewić, wyplenić",,,,,,,,
35124,izpljunųti,wypluć,,,,,,,,
35123,izpljuvati,wypluwać,,,,,,,,
597,izpŀniti,"spełnić, wykonać, wypełnić",,,,,,,,
2501,izpŀnjati,"spełniać, wykonywać, wypełniać",,,,,,,,
34907,izpluti,wypłynąć (statkiem),,,,,,,,
34311,izplyvati,wypływać,,,,,,,,
34313,izplyvati,"wyłaniać się, wynurzać się, wychodić na jaw",,,,,,,,
36726,izplyvati,wypływać (statkiem),,,,,,,,
34314,izplyvti,wypłynąć,,,,,,,,
34315,izplyvti,"wyłonić się, wynurzyć się, wyjść na jaw",,,,,,,,
17573,izpŀzati,"wypełzać, wyczołgiwać się",,,,,,,,
17574,izpŀzti,"wypełznąć, wyczołgać się",,,,,,,,
36609,izpȯlnjeńje,"spełnienie, wykonanie, wypełnienie",,,,,,,,
19752,izpověď,spowiedź,,,,,,,,
22218,izpovědati,"przyznawać się, spowiadać się",,,,,,,,
22219,izpověděti,"przyznać się, spowiedzieć się",,,,,,,,
22798,izprašati,"żebrać, wypraszać",,,,,,,,
32305,izprati,wyprać,,,,,,,,
32299,izprati mozg,wyprać mózg,,,,,,,,
2502,izpraviti,wnieść poprawki do,,,,,,,,
2507,izpravjati,wnosić poprawki do,,,,,,,,
26231,izpråzdniti,"opróżnić, wypróżnić",,,,,,,,
31723,izpråzdnjati,"opróżniać, wypróżniać",,,,,,,,
32773,izpręgati,"wyprzęgać, zdejmować uprząż",,,,,,,,
32774,izpręgti,"wyprząc, zdjąć uprząż",,,,,,,,
17575,izprobovanıje,próba,,,,,,,,
17576,izprobovati,wypróbować,,,,,,,,
17577,izprobovyvati,wypróbowywać,,,,,,,,
16735,izprodany,wyprzedany,,,,,,,,
22797,izprositi,"wyżebrać, wyprosić",,,,,,,,
26232,izpŕva,"najpierw, początkowo",,,,,,,,
26233,izpųditi,wypędzić,,,,,,,,
13952,izpųkly,wypukły,,,,,,,,
5241,izpušćati,"wypuszczać, zwalniać, uwalniać",,,,,,,,
5240,izpustiti,"wypuścić, zwolnić, uwolnić",,,,,,,,
16396,izpytati,wypytać,,,,,,,,
20868,izpytati,przetestować,,,,,,,,
16395,izpytyvati,wypytywać,,,,,,,,
20869,izpytyvati,"testować, przetestowywać",,,,,,,,
681,izråbiti,"wyrobić, zrobić",,,,,,,,
8103,izråbotati,"wypracować, opracować, wytworzyć, wyprodukować",,,,,,,,
8106,izråbotyvati,"wypracowywać, opracowywać, wytwarzać, wyprodukowywać",,,,,,,,
6084,izrađati,"degenerować, zwyradniać",,,,,,,,
26239,Izraelèc,Izraelczyk,,,,,,,,
4741,Izraelj,Izrael,,,,,,,,
4742,izraeľsky,izraelski,,,,,,,,
1688,izråsti,"wyróść, wyrosnąć",,,,,,,,
19754,izråvniti,wyrównać,,,,,,,,
3725,izråvniti sę,wyrównać się,,,,,,,,
19753,izravnjati,wyrównywać,,,,,,,,
3723,izravnjati sę,wyrównywać się,,,,,,,,
8115,izraz,"wyrażenie, wyraz, zwrot, fraza, ekspresja",,,,,,,,
682,izražati,wyrażać,,,,,,,,
36717,izražati sę,wyrażać się,,,,,,,,
719,izraženıje,"wyrażenie, wyraz",,,,,,,,
2609,izraziti,wyrazić,,,,,,,,
36718,izraziti sę,wyrazić się,,,,,,,,
17584,izraznosť,"ekspresywność, wyrazistość, emfaza, ekspresja, nacisk",,,,,,,,
17586,izrazny,"wyraźny, ekspresywny, wyrazisty",,,,,,,,
21301,izrěčenıje,"powiedzenie, maksyma, sentencja",,,,,,,,
21303,izrěkati,wypowiadać,,,,,,,,
21305,izrěkti,"powiedzieć, wypowiedzieć, wyrzec",,,,,,,,
8120,izrězati,"wyrzeźbić, wyrzezać, wyciąć",,,,,,,,
36918,izrězyvati,"rzeźbić, wyrzeźbiać, wycinać",,,,,,,,
21307,izrođenıje,"degeneracja, zwyrodnienie",,,,,,,,
6086,izrođeny,"zdegenerowany, zwyrodniały",,,,,,,,
6085,izroditi,zdegenerować,,,,,,,,
31433,izrodòk,"degenerat, wyrodek",,,,,,,,
17587,izrųbati,wyrąbać,,,,,,,,
17588,izrųbyvati,wyrąbywać,,,,,,,,
23867,izrvati,wyrwać,,,,,,,,
23866,izryvati,wyrywać,,,,,,,,
5710,izseḓliti,wysiedlić,,,,,,,,
5711,izseḓljati,wysiedlać,,,,,,,,
17589,izseḓljenèc,"emigrant, wysiedleniec",,,,,,,,
17590,izseḓljenica,emigrantka,,,,,,,,
5712,izseḓljenıje,"emigracja, wysiedlenie",,,,,,,,
36425,izsěkati,"wysiekać, wycinać",,,,,,,,
19755,izsěkti,"wysiec, wyciąć",,,,,,,,
36426,izseliti sę,wyemigrować,,,,,,,,
36427,izseljati sę,emigrować,,,,,,,,
34002,izšiti,wyhaftować,,,,,,,,
34001,izšivati,haftować,,,,,,,,
4845,izškoliti,"wyszkolić, wyedukować",,,,,,,,
8123,izslati,"wysłać, posłać",,,,,,,,
20397,izslavjati,"wysławiać, ujmować słownie",,,,,,,,
20398,izslavjati sę,wysławiać się,,,,,,,,
32751,izslědòk,"wynik, rezultat, suma, ogółem",,,,,,,,
35390,izslědovanıje,eksploracja,,,,,,,,
1937,izslědovatelj,"badacz, odkrywca, eksplorator",,,,,,,,
21308,izslědovati,"badać, eksplorować",,,,,,,,
20399,izsloviti,"wysłowić, ująć słowami",,,,,,,,
20400,izsloviti sę,wysłowić się,,,,,,,,
36533,izslušati,wysłuchać,,,,,,,,
36532,izslušivati,wysłuchiwać,,,,,,,,
13967,izsmějati,"wyśmiać, ośmieszyć, wykpić",,,,,,,,
13965,izsmějivanıje,"wyśmiewanie, ośmieszenie, wykpienie (dawniejsze)",,,,,,,,
4133,izsmějivati,"wyśmiewać, ośmieszać, kpić",,,,,,,,
13968,izsměška,kpina,,,,,,,,
4134,izsměšnik,przedrzeźniacz (ptak),,,,,,,,
17591,izsměvka,kpina,,,,,,,,
34583,izsòhnųti,"wyschnąć, obeschnąć",,,,,,,,
4151,izsòsati,wyssać,,,,,,,,
16614,izstava,wystawa,,,,,,,,
8126,"izstava, izstavka","wystawa, pokaz, ekspozycja",,,,,,,,
2602,izstaviti,"wystawić, narazić, pokazać",,,,,,,,
931,izstavjati,"wystawiać, narażać, pokazywać",,,,,,,,
35563,izstavjenıje,"wystawienie, narażenie",,,,,,,,
33599,izstrěl,"wystrzał, strzał",,,,,,,,
35676,izstrěliti,"strzelić, wystrzelić",,,,,,,,
3505,izstųpati,występować,,,,,,,,
21985,izstųpati,"wycofywać, ustępować",,,,,,,,
3535,izstųpiti,wystąpić,,,,,,,,
21993,izstųpiti,"wycofać się, ustąpić",,,,,,,,
13947,izsunųti,wysunąć,,,,,,,,
13951,izsunųtıje,"wystawanie, wysunięcie",,,,,,,,
13953,izsunųty,"wysunięty, wystający",,,,,,,,
33097,izsušati,"wysuszać, osuszać",,,,,,,,
33098,izsušiti,"wysuszyć, osuszyć",,,,,,,,
13949,izsuvati,wysuwać,,,,,,,,
34582,izsyhati,"wysychać, schnąć",,,,,,,,
17592,izsylanıje,wysyłanie,,,,,,,,
8131,izsylati,"wysyłać, posyłać",,,,,,,,
26245,izsypati,wysypać,,,,,,,,
5567,izsysati,wysysać,,,,,,,,
22052,iztęg,"wyciąg, ekstrakt, urywek",,,,,,,,
3850,iztęgati,wyciągać,,,,,,,,
3849,iztęgnųti,wyciągnąć,,,,,,,,
6070,iztěkati,"wyciekać, wypływać",,,,,,,,
22066,iztěkati,"upływać, wygasać",,,,,,,,
6072,iztekti,"wyciec, wycieknąć, wypłynąć (płyn)",,,,,,,,
22067,iztekti,"upłynąć, wygasnąć",,,,,,,,
2393,iztirati,"wymazywać, wycierać",,,,,,,,
26247,iztkati,utkać,,,,,,,,
26251,iztŀkti,wytłuc,,,,,,,,
26249,iztočiti,perforować,,,,,,,,
23538,Iztočna Eùropa,Europa Wschodnia,,,,,,,,
22070,iztočnik,"zdrój, źródło, pochodzenie",,,,,,,,
17594,iztočnoslovjansky,wschodniosłowiański,,,,,,,,
13636,iztočny,wschodni,,,,,,,,
15642,iztok,wschód,,,,,,,,
26250,iztok,"źródło, zdrój",,,,,,,,
3277,iztratiti,wydać,,,,,,,,
34955,iztręsati,wytrząsać,,,,,,,,
34954,iztręsti,wytrząść,,,,,,,,
5545,iztrèti,"wymazać, wytrzeć",,,,,,,,
22139,iztṙgati,"ekstraktować, wyciągać, wyrywać",,,,,,,,
22140,iztṙgnųti,"wyekstraktować, wyciągnąć, wyrwać",,,,,,,,
3820,iztŕpěti,"znieść, wytrzymać",,,,,,,,
16400,iztvarjati,"produkować, wytwarzać",,,,,,,,
16397,iztvor,"produkt, wytwór",,,,,,,,
16398,iztvoriti,"wyprodukować, wytworzyć",,,,,,,,
16399,iztvorjenıje,produkcja,,,,,,,,
31724,izučati,uczyć się,,,,,,,,
26256,izučiti,nauczyć się,,,,,,,,
13934,izumiranıje,"wymieranie, wymarcie",,,,,,,,
5774,izumirati,wymierać,,,,,,,,
603,izumitelj,wynalazca,,,,,,,,
20402,izumrěly,wymarły,,,,,,,,
5769,izumrèti,wymrzeć,,,,,,,,
36915,izvajati,wyrzeźbić,,,,,,,,
763,izvaljnjati,zwalniać (z pracy),,,,,,,,
22217,izvědy,"rekonesans, zwiad",,,,,,,,
3692,izvěšćati,"informować, powiadamiać, reportować",,,,,,,,
558,izvesti,wyprowadzić,,,,,,,,
36764,izvesti,"wywieść (coś z czegoś), wydedukować, wywnioskować",,,,,,,,
17596,izvěstitelj,"reporter, sprawozdawca",,,,,,,,
3688,izvěstiti,"poinformować, powiadomić, zreportować",,,,,,,,
17595,izvěstıje,"news, wieść, wiadomość",,,,,,,,
14314,izvěstnik,"reporter, dziennikarz",,,,,,,,
26264,izvěstny,"znany, notoryczny",,,,,,,,
14316,izvěstoglåšenıje,"informacje dnia, dziennik (TV)",,,,,,,,
14315,izvěstoglåsitelj,prezenter wiadomości,,,,,,,,
22215,Izvěstovanıje,Zwiastowanie,,,,,,,,
5511,izvezti,wywieźć,,,,,,,,
